Time,Instrument,Operation,OrderId,Side,Volume,Price,Lifespan
5.724753,0,Cancel,177509631,,,,G
5.724753,0,Insert,177514639,B,2000,1127,G
5.724757,0,Insert,177514643,B,1000,1465,G
5.724894,0,Cancel,177514503,,,,G
5.724996,0,Cancel,177514639,,,,G
5.724996,0,Insert,177514675,B,2000,1128,G
5.725175,0,Insert,177514699,B,1000,1468,G
5.725206,0,Insert,177514703,B,3000,1466,G
5.725987,0,Cancel,177513687,,,,G
5.72599,0,Insert,177514763,B,2000,1468,G
5.726017,0,Insert,177514767,B,1000,1468,G
5.726047,0,Insert,177514771,B,1000,1468,G
5.726911,0,Insert,177514795,B,1000,1468,G
5.726945,0,Insert,177514799,B,8000,1468,G
5.731042,0,Cancel,177514699,,,,G
5.731118,0,Insert,177514863,B,1000,1468,G
5.73124,0,Cancel,177514799,,,,G
5.731321,0,Cancel,177514863,,,,G
5.732514,0,Cancel,177514771,,,,G
5.732527,0,Cancel,177514767,,,,G
5.743643,0,Cancel,177514643,,,,G
5.743685,0,Insert,177515027,B,1000,1465,G
5.755347,0,Insert,177515267,B,500,1460,G
5.86059,0,Insert,177517607,B,1000,1468,G
5.868686,0,Insert,177517827,B,8000,1468,G
5.868696,0,Cancel,177513751,,,,G
5.868707,0,Insert,177517839,B,1000,1468,G
5.868722,0,Insert,177517847,A,2000,1471,G
5.868722,0,Insert,177517851,B,1000,1468,G
5.869459,0,Cancel,177511811,,,,G
5.869543,0,Cancel,177513247,,,,G
5.869677,0,Insert,177518031,A,1000,1471,G
5.869888,0,Cancel,177509135,,,,G
5.869888,0,Insert,177518075,B,770,1468,G
5.8699,0,Cancel,177514455,,,,G
5.8699,0,Cancel,177512811,,,,G
5.869936,0,Cancel,177518031,,,,G
5.869975,0,Cancel,177512879,,,,G
5.870036,0,Insert,177518115,A,400,1471,G
5.870421,0,Insert,177518271,B,1000,1466,G
5.870477,0,Cancel,177513547,,,,G
5.870689,0,Insert,177518359,A,1000,1471,G
5.8707,0,Cancel,177514675,,,,G
5.8707,0,Insert,177518371,B,2000,1129,G
5.870717,0,Cancel,177518271,,,,G
5.87093,0,Cancel,177518359,,,,G
5.870932,0,Cancel,177509699,,,,G
5.872506,0,Insert,177518727,B,1000,1467,G
5.873635,0,Cancel,177514439,,,,G
5.87366,0,Insert,177518775,A,1000,1474,G
5.873665,0,Insert,177518787,A,2000,1480,G
5.873695,0,Insert,177518803,A,1000,1471,G
5.873703,0,Insert,177518807,B,1000,1466,G
5.873708,0,Insert,177518811,B,8000,1469,G
5.873717,0,Cancel,177510743,,,,G
5.873717,0,Insert,177518815,A,2000,1817,G
5.873741,0,Insert,177518831,B,1000,1469,G
5.873745,0,Insert,177518835,B,3000,1467,G
5.873746,0,Cancel,177514703,,,,G
5.873783,0,Cancel,177508847,,,,G
5.873982,0,Cancel,177508811,,,,G
5.874071,0,Insert,177518967,B,1000,1469,G
5.87421,0,Cancel,177508171,,,,G
5.874221,0,Cancel,177518803,,,,G
5.874221,0,Cancel,177507895,,,,G
5.874299,0,Cancel,177508563,,,,G
5.87439,0,Cancel,177507419,,,,G
5.874395,0,Insert,177519123,B,770,1469,G
5.874426,0,Cancel,177512831,,,,G
5.874426,0,Cancel,177507903,,,,G
5.874449,0,Insert,177519171,B,1000,1469,G
5.874509,0,Insert,177519191,B,1000,1469,G
5.874657,0,Cancel,177518115,,,,G
5.874749,0,Cancel,177517847,,,,G
5.874814,0,Insert,177519367,A,2000,1481,G
5.874844,0,Cancel,177518371,,,,G
5.874844,0,Insert,177519371,B,2000,1130,G
5.874866,0,Cancel,177507439,,,,G
5.874959,0,Insert,177519431,A,400,1472,G
5.875063,0,Insert,177519483,A,1000,1475,G
5.875066,0,Cancel,177507763,,,,G
5.875152,0,Cancel,177519371,,,,G
5.875152,0,Insert,177519515,B,2000,1129,G
5.875207,0,Cancel,177519515,,,,G
5.875207,0,Insert,177519543,B,2000,1130,G
5.875219,0,Cancel,177518815,,,,G
5.875219,0,Insert,177519547,A,2000,1818,G
5.875265,0,Cancel,177519543,,,,G
5.875265,0,Insert,177519595,B,2000,1129,G
5.875405,0,Cancel,177519595,,,,G
5.875405,0,Insert,177519687,B,2000,1130,G
5.875459,0,Cancel,177519687,,,,G
5.875459,0,Insert,177519763,B,2000,1129,G
5.875517,0,Insert,177519803,B,1000,1463,G
5.875648,0,Insert,177519875,A,1000,1472,G
5.875675,0,Cancel,177513767,,,,G
5.875875,0,Cancel,177519875,,,,G
5.875982,0,Insert,177519951,A,1000,1472,G
5.877702,0,Cancel,177518811,,,,G
5.878236,0,Insert,177520263,A,8000,1472,G
5.878236,0,Cancel,177519123,,,,G
5.878238,0,Insert,177520267,A,770,1472,G
5.878433,0,Insert,177520295,A,1000,1475,G
5.878529,0,Cancel,177518967,,,,G
5.878565,0,Insert,177520315,A,8000,1472,G
5.878592,0,Insert,177520331,A,2000,1473,G
5.878679,0,Cancel,177518807,,,,G
5.878861,0,Cancel,177519171,,,,G
5.87896,0,Cancel,177520263,,,,G
5.879228,0,Insert,177520515,B,1000,1466,G
5.879883,0,Cancel,177517827,,,,G
5.879887,0,Insert,177520671,A,1000,1472,G
5.879925,0,Cancel,177520515,,,,G
5.879943,0,Cancel,177518835,,,,G
5.879948,0,Insert,177520683,A,8000,1471,G
5.879954,0,Cancel,177519191,,,,G
5.87997,0,Insert,177520695,A,3000,1472,G
5.879985,0,Insert,177520719,A,1000,1471,G
5.879993,0,Cancel,177518831,,,,G
5.879996,0,Cancel,177519367,,,,G
5.880023,0,Cancel,177519431,,,,G
5.880028,0,Cancel,177519547,,,,G
5.880028,0,Insert,177520731,A,2000,1817,G
5.88003,0,Cancel,177519483,,,,G
5.880077,0,Insert,177520759,A,770,1471,G
5.880152,0,Cancel,177518075,,,,G
5.880166,0,Insert,177520795,B,2000,1459,G
5.880263,0,Insert,177520827,A,1000,1474,G
5.880307,0,Insert,177520859,A,1000,1471,G
5.880345,0,Cancel,177520759,,,,G
5.880351,0,Insert,177520867,B,770,1468,G
5.880391,0,Insert,177520887,B,1000,1466,G
5.880504,0,Cancel,177519763,,,,G
5.880504,0,Insert,177520943,B,2000,1128,G
5.880607,0,Cancel,177520859,,,,G
5.880627,0,Cancel,177520827,,,,G
5.880637,0,Cancel,177520867,,,,G
5.880642,0,Insert,177520975,A,770,1471,G
5.880713,0,Cancel,177520887,,,,G
5.880739,0,Cancel,177520975,,,,G
5.880739,0,Insert,177520991,B,770,1468,G
5.881422,0,Insert,177521099,B,1000,1468,G
5.881449,0,Insert,177521107,A,1000,1471,G
5.881924,0,Insert,177521167,B,1000,1462,G
5.882049,0,Cancel,177520991,,,,G
5.882149,0,Insert,177521179,A,1000,1474,G
5.882193,0,Cancel,177520683,,,,G
5.882194,0,Cancel,177520315,,,,G
5.882216,0,Insert,177521203,A,780,1471,G
5.882227,0,Insert,177521207,A,2000,1471,G
5.882244,0,Insert,177521235,A,1000,1471,G
5.882444,0,Cancel,177521179,,,,G
5.882652,0,Cancel,177521207,,,,G
5.882764,0,Insert,177521351,B,780,1468,G
5.88296,0,Cancel,177521203,,,,G
5.883077,0,Cancel,177521235,,,,G
5.883143,0,Cancel,177520695,,,,G
5.883147,0,Cancel,177521167,,,,G
5.88456,0,Insert,177521619,A,780,1471,G
5.88527,0,Insert,177521715,A,1000,1471,G
5.885328,0,Cancel,177521351,,,,G
5.885374,0,Insert,177521727,B,1000,1462,G
5.885432,0,Cancel,177521099,,,,G
5.887341,0,Insert,177522175,B,770,1468,G
5.887379,0,Insert,177522203,B,8000,1468,G
5.887382,0,Insert,177522215,B,1000,1468,G
5.890066,0,Insert,177522347,A,1000,1474,G
5.890151,0,Cancel,177522175,,,,G
5.890214,0,Cancel,177522203,,,,G
5.890474,0,Insert,177522447,B,8000,1468,G
5.891005,0,Cancel,177522347,,,,G
5.896496,0,Insert,177522735,A,1000,1471,G
5.896947,0,Insert,177522767,A,8000,1471,G
5.897175,0,Insert,177522771,A,400,1471,G
5.898175,0,Cancel,177521619,,,,G
5.898596,0,Insert,177522799,A,1000,1474,G
5.901441,1,Cancel,7028100,,,,
5.901441,1,Cancel,7028101,,,,
5.901441,1,Insert,7028102,A,10000,1476,G
5.901441,1,Insert,7028103,B,10000,1464,G
5.903106,0,Cancel,177522799,,,,G
5.917704,0,Cancel,177522215,,,,G
5.917719,0,Insert,177523707,B,780,1468,G
5.917734,0,Insert,177523711,A,2000,1472,G
5.917764,0,Insert,177523715,A,1000,1485,G
5.922091,0,Cancel,177521727,,,,G
5.922102,0,Cancel,177520671,,,,G
5.922106,0,Cancel,177521715,,,,G
5.922303,0,Cancel,177520943,,,,G
5.922303,0,Insert,177523951,B,2000,1129,G
5.923907,0,Insert,177523975,B,1000,1468,G
5.926165,0,Insert,177524023,B,8000,1468,G
5.926192,0,Insert,177524035,B,1000,1469,G
5.926215,0,Cancel,177524023,,,,G
5.926223,0,Insert,177524039,B,3000,1467,G
5.926457,0,Cancel,177520795,,,,G
5.926459,0,Insert,177524055,B,2000,1469,G
5.931035,0,Cancel,177524055,,,,G
5.931065,0,Insert,177524111,A,1000,1471,G
5.931074,0,Cancel,177524035,,,,G
5.931179,0,Insert,177524119,B,2000,1459,G
5.931415,0,Cancel,177523951,,,,G
5.931415,0,Insert,177524131,B,2000,1128,G
5.93156,0,Insert,177524139,A,1000,1474,G
5.931583,0,Cancel,177523707,,,,G
5.93169,0,Insert,177524163,B,1000,1462,G
5.932186,0,Cancel,177524139,,,,G
5.936236,0,Insert,177524263,A,1000,1472,G
5.938469,0,Insert,177524271,A,1000,1471,G
5.938477,0,Insert,177524275,A,780,1471,G
5.938542,0,Insert,177524307,A,1000,1474,G
5.938572,0,Cancel,177517607,,,,G
5.9387,0,Insert,177524331,A,1000,1470,G
5.938726,0,Cancel,177517839,,,,G
5.938726,0,Cancel,177523711,,,,G
5.938726,0,Cancel,177524263,,,,G
5.938732,0,Insert,177524335,A,3000,1473,G
5.938762,0,Insert,177524343,A,400,1470,G
5.938776,0,Cancel,177522771,,,,G
5.938778,0,Cancel,177520731,,,,G
5.938778,0,Insert,177524347,A,2000,1816,G
5.938784,0,Cancel,177518775,,,,G
5.938814,0,Cancel,177518787,,,,G
5.939933,0,Cancel,177515027,,,,G
5.941207,0,Insert,177524627,B,1000,1468,G
5.941235,0,Insert,177524631,B,1000,1468,G
5.941238,0,Insert,177524635,B,1000,1465,G
5.946515,0,Insert,177524711,A,8000,1470,G
5.946522,0,Cancel,177522735,,,,G
5.946537,0,Cancel,177455799,,,,G
5.946691,0,Cancel,177522447,,,,G
5.946758,0,Cancel,177524039,,,,G
5.946804,0,Cancel,177524627,,,,G
5.946853,0,Cancel,177523975,,,,G
5.946915,0,Insert,177524775,B,1000,1468,G
5.947041,0,Insert,177524803,B,1000,1468,G
5.947081,0,Cancel,177524775,,,,G
5.947098,0,Insert,177524807,B,8000,1468,G
5.947451,0,Cancel,177524803,,,,G
5.947543,0,Insert,177524879,B,1000,1468,G
5.947585,0,Cancel,177523715,,,,G
5.954361,0,Cancel,177524807,,,,G
5.956997,0,Insert,177525111,A,1000,1476,G
5.957022,0,Insert,177525115,B,1000,1171,G
5.957039,0,Insert,177525119,A,1000,1471,G
5.980311,0,Cancel,177514795,,,,G
5.980483,0,Cancel,177524879,,,,G
5.980507,0,Cancel,177524631,,,,G
5.980516,0,Cancel,177517851,,,,G
5.980552,0,Cancel,177524635,,,,G
5.988906,0,Insert,177525675,A,1000,1470,G
5.989215,0,Insert,177525683,A,1000,1470,G
5.992522,0,Cancel,177518727,,,,G
5.992817,0,Cancel,177525683,,,,G
5.99343,0,Insert,177525863,A,1000,1470,G
5.995446,0,Cancel,177524347,,,,G
5.995446,0,Insert,177526043,A,2000,1815,G
5.995501,0,Insert,177526051,A,1000,1469,G
5.995528,0,Cancel,177525119,,,,G
5.995532,0,Cancel,177521107,,,,G
5.995535,0,Insert,177526067,A,3000,1472,G
5.995535,0,Cancel,177524335,,,,G
5.995568,0,Cancel,177505359,,,,G
5.995604,0,Cancel,177475599,,,,G
5.995604,0,Cancel,177514763,,,,G
5.995607,0,Insert,177526135,A,400,1469,G
5.995619,0,Cancel,177524343,,,,G
5.995705,0,Insert,177526175,B,1000,1467,G
5.995736,0,Insert,177526203,B,2000,1458,G
5.99604,0,Cancel,177475139,,,,G
5.996048,0,Insert,177526319,A,1000,1470,G
5.996223,0,Cancel,177524131,,,,G
5.996223,0,Insert,177526387,B,2000,1127,G
5.996492,0,Insert,177526455,B,1000,1467,G
5.996573,0,Insert,177526479,B,1000,1461,G
5.996581,0,Cancel,177475195,,,,G
5.998632,0,Cancel,177526319,,,,G
5.99867,0,Insert,177526607,B,780,1467,G
6.000701,0,Cancel,177514611,,,,G
6.000706,0,Insert,177526819,A,4000,1470,G
6.000711,0,Cancel,177526607,,,,G
6.00106,0,Insert,177526867,B,780,1467,G
6.001256,0,Insert,177526899,A,1000,1470,G
6.001395,0,Cancel,177526175,,,,G
6.001462,0,Cancel,177526867,,,,G
6.001713,0,Cancel,177473523,,,,G
6.001746,0,Insert,177526971,A,1000,1469,G
6.001778,0,Insert,177526995,A,8000,1469,G
6.001778,0,Insert,177526999,A,1000,1469,G
6.00178,0,Cancel,177526455,,,,G
6.001814,0,Cancel,177473475,,,,G
6.002784,0,Insert,177527319,B,1000,1467,G
6.004051,0,Cancel,177526995,,,,G
6.004706,0,Cancel,177373243,,,,G
6.007032,0,Cancel,177526971,,,,G
6.01688,0,Cancel,177527319,,,,G
6.016893,0,Cancel,177474419,,,,G
6.021206,0,Insert,177528891,B,8000,1467,G
6.021237,0,Insert,177528903,B,1000,1467,G
6.021265,0,Insert,177528907,B,1000,1467,G
6.021265,0,Cancel,177526135,,,,G
6.021273,0,Insert,177528911,B,1000,1467,G
6.021324,0,Insert,177528923,A,400,1470,G
6.021512,0,Insert,177528951,B,1000,1467,G
6.021588,0,Cancel,177526899,,,,G
6.021692,0,Cancel,177526999,,,,G
6.024007,0,Insert,177529175,A,1000,1470,G
6.024339,0,Cancel,177528891,,,,G
6.024347,0,Cancel,177528951,,,,G
6.024601,0,Insert,177529231,A,1000,1469,G
6.024604,0,Cancel,177528911,,,,G
6.024629,0,Cancel,177528907,,,,G
6.024951,0,Insert,177529303,A,8000,1469,G
6.024978,0,Cancel,177528903,,,,G
6.025098,0,Cancel,177528923,,,,G
6.025204,0,Insert,177529507,A,1000,1469,G
6.025387,0,Insert,177529671,A,1000,1468,G
6.025413,0,Cancel,177526819,,,,G
6.025419,0,Insert,177529703,A,3000,1471,G
6.025419,0,Cancel,177526067,,,,G
6.025436,0,Cancel,177519951,,,,G
6.025497,0,Cancel,177475367,,,,G
6.025497,0,Insert,177529767,A,2000,1472,G
6.0255,0,Insert,177529771,B,780,1467,G
6.025509,0,Cancel,177526043,,,,G
6.025509,0,Insert,177529783,A,2000,1814,G
6.02554,0,Insert,177529795,B,1000,1467,G
6.02554,0,Insert,177529799,A,1000,1469,G
6.025654,0,Insert,177529871,B,1000,1467,G
6.025708,0,Cancel,177529671,,,,G
6.025737,0,Insert,177529927,A,400,1468,G
6.025767,0,Insert,177529943,A,1000,1472,G
6.025767,0,Insert,177529947,A,2000,1478,G
6.025846,0,Cancel,177529783,,,,G
6.025846,0,Insert,177530007,A,2000,1815,G
6.02587,0,Cancel,177529943,,,,G
6.025902,0,Cancel,177529947,,,,G
6.026036,0,Cancel,177529871,,,,G
6.026146,0,Cancel,177529927,,,,G
6.026215,0,Insert,177530159,A,1000,1472,G
6.026275,0,Insert,177530195,A,2000,1478,G
6.026492,0,Cancel,177529795,,,,G
6.026528,0,Cancel,177529771,,,,G
6.026583,0,Cancel,177460335,,,,G
6.026724,0,Insert,177530375,B,1000,1467,G
6.026819,0,Insert,177530399,B,8000,1466,G
6.027018,0,Cancel,177530375,,,,G
6.027056,0,Cancel,177514539,,,,G
6.027092,0,Insert,177530479,B,1000,1467,G
6.027402,0,Insert,177530539,B,1000,1465,G
6.027608,0,Cancel,177530479,,,,G
6.03249,0,Insert,177530955,A,1000,1469,G
6.032957,0,Insert,177531131,A,1000,1469,G
6.033112,0,Insert,177531191,A,1000,1472,G
6.033145,0,Cancel,177493527,,,,G
6.033145,0,Insert,177531203,A,1000,1473,G
6.03319,0,Cancel,177531131,,,,G
6.0334,0,Cancel,177531191,,,,G
6.033632,0,Cancel,177529303,,,,G
6.033839,0,Cancel,177530955,,,,G
6.033903,0,Cancel,177529507,,,,G
6.034381,0,Insert,177531411,A,8000,1469,G
6.034388,0,Insert,177531415,A,1000,1469,G
6.041751,0,Insert,177531911,A,1000,1469,G
6.042231,0,Insert,177531947,A,400,1469,G
6.042754,0,Cancel,177531911,,,,G
6.043214,0,Insert,177532011,B,10,1468,G
6.04324,0,Cancel,177526479,,,,G
6.04324,0,Cancel,177526203,,,,G
6.043242,0,Insert,177532015,B,1000,1467,G
6.043246,0,Insert,177532019,B,3000,1465,G
6.046698,0,Cancel,177532015,,,,G
6.046998,0,Insert,177532275,A,1000,1469,G
6.047043,0,Insert,4046233,A,10,1468,F
6.047063,0,Insert,177532291,A,1000,1468,G
6.047064,0,Insert,177532295,A,200,1469,G
6.047099,0,Cancel,177530007,,,,G
6.047099,0,Insert,177532299,A,2000,1814,G
6.04711,0,Cancel,177530159,,,,G
6.047114,0,Insert,177532303,A,1000,1469,G
6.04712,0,Insert,177532307,B,1000,1461,G
6.047135,0,Insert,177532319,A,400,1468,G
6.047135,0,Cancel,177473331,,,,G
6.047147,0,Cancel,177531947,,,,G
6.047181,0,Cancel,177530195,,,,G
6.047192,0,Insert,177532339,B,2000,1458,G
6.047258,0,Insert,177532387,A,1000,1468,G
6.047632,0,Cancel,177469959,,,,G
6.047661,0,Insert,177532603,B,770,1466,G
6.047738,0,Insert,177532671,B,1000,1466,G
6.047817,0,Insert,177532715,B,2000,1457,G
6.048549,0,Cancel,177532303,,,,G
6.048951,0,Cancel,177373239,,,,G
6.050268,0,Insert,177533123,A,1000,1469,G
6.050546,0,Insert,177533159,B,1000,1466,G
6.050604,0,Cancel,177532291,,,,G
6.050665,0,Cancel,177532319,,,,G
6.050884,0,Cancel,177526387,,,,G
6.050884,0,Insert,177533215,B,2000,1126,G
6.050898,0,Cancel,177533123,,,,G
6.050935,0,Cancel,177532671,,,,G
6.05094,0,Insert,177533223,B,1000,1464,G
6.051032,0,Insert,177533239,B,1000,1466,G
6.051057,0,Insert,177533243,B,1000,1466,G
6.051058,0,Insert,177533247,B,1000,1466,G
6.051183,0,Cancel,177532295,,,,G
6.051203,0,Insert,177533279,B,1000,1460,G
6.051291,0,Insert,177533283,B,8000,1466,G
6.051348,0,Insert,177533295,B,1000,1466,G
6.051539,0,Cancel,177531411,,,,G
6.051681,0,Cancel,177532275,,,,G
6.051739,0,Cancel,177533279,,,,G
6.051768,0,Cancel,177533215,,,,G
6.051768,0,Insert,177533375,B,2000,1127,G
6.051863,0,Insert,177533395,B,1000,1467,G
6.051876,0,Cancel,177529231,,,,G
6.051888,0,Cancel,177533283,,,,G
6.051891,0,Cancel,177532715,,,,G
6.051894,0,Insert,177533399,B,2000,1467,G
6.051903,0,Insert,177533403,B,1000,1467,G
6.054491,0,Cancel,177510263,,,,G
6.054719,0,Insert,177533595,A,8000,1469,G
6.054747,0,Cancel,177533395,,,,G
6.054872,0,Cancel,177533403,,,,G
6.054901,0,Cancel,177533223,,,,G
6.054949,0,Insert,177533639,A,1000,1469,G
6.05502,0,Cancel,177533639,,,,G
6.05522,0,Insert,177533687,A,8000,1468,G
6.05522,0,Cancel,177501515,,,,G
6.055303,0,Cancel,177532019,,,,G
6.055328,0,Insert,177533711,B,1000,1464,G
6.055332,0,Cancel,177531415,,,,G
6.055334,0,Insert,177533715,A,1000,1468,G
6.05576,0,Insert,177533779,A,1000,1518,G
6.055786,0,Cancel,177533715,,,,G
6.056792,0,Cancel,177533687,,,,G
6.057004,0,Insert,177533895,B,1000,1467,G
6.057031,0,Insert,177533899,B,1000,1467,G
6.05751,0,Cancel,177533895,,,,G
6.057689,0,Insert,177533931,B,1000,1467,G
6.057852,0,Cancel,177532387,,,,G
6.058005,0,Insert,177533971,A,1000,1469,G
6.05803,0,Insert,177533975,A,1000,1472,G
6.058034,0,Insert,177533979,A,2000,1478,G
6.058102,0,Cancel,177532299,,,,G
6.058102,0,Insert,177533987,A,2000,1815,G
6.058992,0,Cancel,177533595,,,,G
6.059076,0,Insert,177534015,B,770,1467,G
6.059103,0,Insert,177534019,B,1000,1467,G
6.059132,0,Insert,177534027,A,1000,1470,G
6.075266,0,Cancel,177534019,,,,G
6.075275,0,Cancel,177534015,,,,G
6.07531,0,Cancel,177533899,,,,G
6.075335,0,Insert,177534451,A,400,1469,G
6.075359,0,Cancel,177533931,,,,G
6.075363,0,Insert,177534459,A,1000,1469,G
6.075368,0,Insert,177534463,A,1000,1469,G
6.076185,0,Insert,177534623,A,1000,1472,G
6.076237,0,Cancel,177533711,,,,G
6.076482,0,Cancel,177534623,,,,G
6.081133,0,Insert,177534863,B,1000,1464,G
6.081816,0,Cancel,177534863,,,,G
6.082099,0,Cancel,177533975,,,,G
6.082203,0,Cancel,177533987,,,,G
6.082203,0,Insert,177535067,A,2000,1814,G
6.082502,0,Cancel,177473923,,,,G
6.083574,0,Insert,177535243,A,8000,1469,G
6.086041,0,Cancel,177533239,,,,G
6.089487,0,Cancel,177533971,,,,G
6.08949,0,Insert,177535539,A,1000,1468,G
6.089514,0,Cancel,177534027,,,,G
6.089541,0,Cancel,177533399,,,,G
6.089543,0,Cancel,177533979,,,,G
6.089545,0,Insert,177535551,A,1000,1469,G
6.08955,0,Insert,177535563,A,8000,1468,G
6.089557,0,Insert,177535571,A,400,1468,G
6.089573,0,Cancel,177534451,,,,G
6.089573,0,Insert,177535587,A,3000,1469,G
6.08962,0,Cancel,177533375,,,,G
6.08962,0,Insert,177535591,B,2000,1126,G
6.089699,0,Insert,177535603,B,2000,1457,G
6.089777,0,Cancel,177532603,,,,G
6.089913,0,Insert,177535631,B,1000,1463,G
6.089924,0,Insert,177535639,B,1000,1460,G
6.090001,0,Cancel,177533295,,,,G
6.090036,0,Cancel,177530399,,,,G
6.090067,0,Insert,177535663,B,1000,1466,G
6.092442,1,Insert,5006891,A,45,1473,G
6.094637,0,Insert,177535899,B,8000,1466,G
6.094642,0,Insert,177535907,B,770,1466,G
6.094642,0,Cancel,177535551,,,,G
6.094854,0,Cancel,177535563,,,,G
6.094907,0,Insert,177535931,B,1000,1466,G
6.094911,0,Cancel,177535571,,,,G
6.094942,0,Insert,177535935,B,1000,1464,G
6.09757,0,Cancel,177535935,,,,G
6.097598,0,Cancel,177535663,,,,G
6.097598,0,Cancel,177535907,,,,G
6.097675,0,Cancel,177535931,,,,G
6.097732,0,Cancel,177533243,,,,G
6.097773,0,Insert,177536187,A,1000,1469,G
6.097802,0,Insert,177536215,A,1000,1467,G
6.09783,0,Cancel,177533159,,,,G
6.097872,0,Cancel,177535899,,,,G
6.097872,0,Cancel,177535067,,,,G
6.097872,0,Insert,177536299,A,2000,1813,G
6.097894,0,Cancel,177535587,,,,G
6.097903,0,Cancel,177529799,,,,G
6.097923,0,Cancel,177524271,,,,G
6.097974,0,Cancel,177533247,,,,G
6.097974,0,Insert,177536403,A,1000,1468,G
6.098009,0,Insert,177536439,A,1000,1468,G
6.098041,0,Insert,177536483,A,2000,1471,G
6.098056,0,Insert,177536487,A,1000,1468,G
6.098178,0,Cancel,177536439,,,,G
6.098444,0,Insert,177537011,A,1000,1467,G
6.098563,0,Insert,177537155,B,1000,1456,G
6.098571,0,Insert,177537175,A,130,1467,G
6.098604,0,Insert,177537239,A,400,1467,G
6.098713,0,Insert,177537419,A,2000,1470,G
6.098789,0,Cancel,177530539,,,,G
6.098789,0,Insert,177537499,A,1000,1475,G
6.098822,0,Cancel,177535591,,,,G
6.098822,0,Insert,177537575,B,2000,1125,G
6.099056,0,Insert,177537863,A,2000,1468,G
6.099227,0,Cancel,177535631,,,,G
6.099249,0,Cancel,177537575,,,,G
6.099249,0,Insert,177538115,B,2000,1126,G
6.099301,0,Insert,177538171,B,1000,1464,G
6.099301,0,Cancel,177537239,,,,G
6.099415,0,Cancel,177538115,,,,G
6.099415,0,Insert,177538335,B,2000,1125,G
6.099525,0,Insert,177538431,A,1000,1467,G
6.099525,0,Insert,177538455,A,1000,1472,G
6.099669,0,Insert,177538595,B,1000,1458,G
6.099698,0,Insert,177538631,A,1000,1474,G
6.099727,0,Insert,177538675,B,2000,1456,G
6.099785,0,Insert,177538819,A,1000,1467,G
6.099825,0,Insert,177538899,A,2000,1466,G
6.099895,0,Cancel,177529703,,,,G
6.099954,0,Cancel,177529175,,,,G
6.100087,0,Cancel,177536299,,,,G
6.100087,0,Insert,177539239,A,2000,1812,G
6.100642,0,Cancel,177537011,,,,G
6.100889,0,Insert,177539955,A,1000,1466,G
6.100889,0,Insert,177539959,A,180,1467,G
6.100964,0,Insert,177540015,B,1000,1459,G
6.101189,0,Cancel,177538431,,,,G
6.10129,0,Insert,177540395,B,1000,1462,G
6.102451,0,Cancel,177537175,,,,G
6.103089,0,Insert,177541207,B,1000,1465,G
6.10312,0,Insert,177541219,B,1000,1465,G
6.103121,0,Insert,177541223,B,1000,1465,G
6.103132,0,Cancel,177538819,,,,G
6.104091,0,Cancel,177538899,,,,G
6.104156,0,Insert,177541411,A,400,1466,G
6.104909,0,Cancel,177539959,,,,G
6.104929,0,Cancel,177539955,,,,G
6.104954,0,Insert,177541619,B,770,1465,G
6.105003,0,Insert,177541631,B,1000,1465,G
6.105241,0,Cancel,177541411,,,,G
6.105266,0,Insert,177541695,B,8000,1465,G
6.105476,0,Cancel,177536403,,,,G
6.105482,0,Cancel,177537863,,,,G
6.105482,0,Insert,177541735,A,2000,1476,G
6.105494,0,Insert,177541747,A,8000,1468,G
6.105527,0,Insert,177541759,A,1000,1468,G
6.105542,0,Cancel,177541207,,,,G
6.105542,0,Insert,177541767,B,1000,1465,G
6.105624,0,Cancel,177541619,,,,G
6.105776,0,Insert,177541895,B,1000,1465,G
6.105838,0,Cancel,177541895,,,,G
6.105905,0,Insert,177541979,B,1000,1465,G
6.105968,0,Cancel,177541759,,,,G
6.106001,0,Cancel,177541695,,,,G
6.106011,0,Insert,177542019,A,1000,1470,G
6.106078,0,Insert,177542075,B,760,1465,G
6.106116,0,Cancel,177539239,,,,G
6.106116,0,Insert,177542095,A,2000,1813,G
6.106123,0,Cancel,177541631,,,,G
6.106185,0,Insert,177542191,B,1000,1465,G
6.106289,0,Cancel,177540015,,,,G
6.106404,0,Insert,177542371,B,1000,1466,G
6.106429,0,Cancel,177542371,,,,G
6.106435,0,Cancel,177538675,,,,G
6.106435,0,Cancel,177537419,,,,G
6.106437,0,Insert,177542399,B,3000,1464,G
6.106526,0,Cancel,177538335,,,,G
6.106526,0,Insert,177542447,B,2000,1126,G
6.106534,0,Insert,177542459,B,1000,1466,G
6.10655,0,Cancel,177421111,,,,G
6.10655,0,Cancel,177541767,,,,G
6.106561,0,Insert,177542471,B,2000,1456,G
6.106579,0,Cancel,177542447,,,,G
6.106579,0,Insert,177542483,B,2000,1125,G
6.106584,0,Cancel,177542459,,,,G
6.106642,0,Cancel,177542483,,,,G
6.106642,0,Insert,177542519,B,2000,1126,G
6.106765,0,Cancel,177542519,,,,G
6.106765,0,Insert,177542615,B,2000,1125,G
6.106787,0,Insert,177542647,A,1000,1468,G
6.106953,0,Insert,177542747,B,1000,1459,G
6.106969,0,Insert,177542759,A,2000,1470,G
6.107206,0,Cancel,177542759,,,,G
6.107267,0,Cancel,177542647,,,,G
6.10745,0,Insert,177542959,B,1000,1455,G
6.107791,0,Cancel,177542399,,,,G
6.108044,0,Cancel,177535539,,,,G
